NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch2,INTENSITY.ch3,LOCATION,LOCATION.center,LOCATION.dist,LOCATION.half,LOCATION.pole,LOCATION.side,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.Maxima1,MAXIMA.count,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,ZSCORE,
b76,61c2d1c7-ed6e-49f9-a274-744c61493346,b76,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12023.915,Stats[mean=12937.07 min=9426.0 max=19914.0 stdv=2802.6038],Stats[mean=6791.859 min=4999.0 max=8380.0 stdv=549.50024],Stats[mean=6062.194 min=2582.0 max=8830.0 stdv=1458.1395],(x=24.59 y=7.45),false,25.69248,2,2,2,24.58977,7.446259,0,0,0,1,2,1,1,2,2,ip[width=36  height=1  bits=16  min=7865.0  max=35621.0],1,0.13859956,2.6594331,3.9247952,0.49160087,0.07718749,3.747805,3.7894895,1,38.20888,8.245048,2.0,0.24107113,1.0152291,0.92812014,0.74915344,3.5528264,
b77,d9509634-87c3-456d-9151-217af1e9b9e3,b77,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11834.49,Stats[mean=11574.288 min=9077.0 max=16873.0 stdv=1907.2247],Stats[mean=6860.25 min=5633.0 max=8148.0 stdv=475.8107],Stats[mean=5989.5605 min=3544.0 max=7547.0 stdv=797.76],(x=25.34 y=9.68),false,27.130798,2,2,2,25.343372,9.684711,0,0,0,1,2,1,1,2,2,ip[width=34  height=1  bits=16  min=7865.0  max=35621.0],1,0.06508701,1.5414593,6.073797,0.34644923,0.100176595,3.534384,3.546512,1,176.78473,7.4774094,2.0,0.15711392,1.0074096,0.93360776,0.45380157,3.683307,
b78,b805896d-00dc-4748-a415-229d2c2804a9,b78,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11866.115,Stats[mean=11874.34 min=8948.0 max=18394.0 stdv=2385.7615],Stats[mean=6769.277 min=5482.0 max=8490.0 stdv=530.2452],Stats[mean=5776.604 min=2749.0 max=8285.0 stdv=1424.5449],(x=22.56 y=11.10),false,25.144958,2,2,2,22.560541,11.103643,0,0,0,1,2,1,1,2,2,ip[width=35  height=1  bits=16  min=7865.0  max=35621.0],1,0.16612236,1.9066389,3.5579276,0.3931629,0.3602877,3.4756281,3.6758766,1,55.87231,7.8064375,2.0,0.20096107,1.0765558,0.7280352,0.5432084,3.661523,
b79,4883e193-327e-4468-93bf-fab512209daf,b79,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11182.083,Stats[mean=10780.03 min=8995.0 max=14860.0 stdv=1331.6721],Stats[mean=6916.806 min=5779.0 max=8236.0 stdv=484.6731],Stats[mean=5938.9185 min=3061.0 max=7464.0 stdv=904.6648],(x=38.46 y=12.84),false,40.549686,2,2,2,38.46257,12.841646,0,0,0,1,2,1,1,2,2,ip[width=25  height=1  bits=16  min=7865.0  max=35621.0],1,0.2848056,1.1543839,2.929329,0.48113182,0.57831615,2.381955,2.552402,1,132.32875,5.490957,2.0,0.2590558,1.0907805,0.78765863,0.48442298,4.132701,
b80,7e63c187-2a8a-4ded-84b7-97959ff025de,b80,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11379.9,Stats[mean=13205.86 min=8776.0 max=19279.0 stdv=3117.7512],Stats[mean=6868.186 min=5691.0 max=8269.0 stdv=578.35693],Stats[mean=5401.628 min=3168.0 max=7420.0 stdv=1209.3861],(x=0.80 y=12.83),false,12.859504,2,2,2,0.80022985,12.834581,0,0,0,1,2,1,1,2,2,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.13104019,0.52105266,3.1733048,0.6142914,0.21136,1.4748385,1.4787815,1,111.9169,3.2648146,2.0,0.3050021,1.0035833,0.9975881,0.38209045,3.9964397,
b81,039871a1-9780-431b-b8a9-e565405691e9,b81,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11196.618,Stats[mean=10474.451 min=8745.0 max=13161.0 stdv=1197.6035],Stats[mean=7127.0 min=6040.0 max=8430.0 stdv=526.42255],Stats[mean=6569.532 min=4743.0 max=8012.0 stdv=771.04034],(x=2.29 y=14.23),false,14.412204,2,2,2,2.285522,14.229828,0,0,0,1,2,1,1,2,2,ip[width=18  height=1  bits=16  min=7865.0  max=35621.0],1,0.13358013,0.72984874,3.4668913,0.5747023,0.25337633,1.8129191,1.8182788,1,150.80034,3.9948447,2.0,0.28273925,1.0080249,0.99781096,0.4318108,4.122689,
b82,16247f31-f312-4641-bfdf-6e7c8b58eb3e,b82,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11179.495,Stats[mean=10928.355 min=8536.0 max=17643.0 stdv=1979.7267],Stats[mean=6823.8037 min=5086.0 max=8285.0 stdv=573.42285],Stats[mean=5839.1167 min=2885.0 max=7941.0 stdv=1160.4117],(x=5.01 y=18.92),false,19.574007,2,2,2,5.010517,18.921852,0,0,0,1,2,1,1,2,2,ip[width=38  height=1  bits=16  min=7865.0  max=35621.0],1,0.107236214,1.9436984,4.405953,0.3547973,0.23346068,3.8260117,3.94531,1,42.12076,8.297155,2.0,0.16906217,1.0365998,0.7747092,0.5139809,4.1344833,
b83,42f7f9ce-be58-4ced-94fb-04a8424d4ec0,b83,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11119.207,Stats[mean=10275.173 min=8096.0 max=13280.0 stdv=1265.4293],Stats[mean=6874.052 min=5715.0 max=7909.0 stdv=516.1817],Stats[mean=6630.6724 min=3786.0 max=8180.0 stdv=1016.57196],(x=38.62 y=18.63),false,42.880367,2,2,2,38.62243,18.628847,0,0,0,1,2,1,1,2,2,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.02952965,0.6618647,2.5344656,0.70301557,0.046776164,1.5039638,1.5026066,1,131.79799,3.439593,2.0,0.37256715,1.0001719,0.99622947,0.48355794,4.176011,
b84,48881e39-03f1-4bf9-b051-732e930e9222,b84,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11475.321,Stats[mean=10943.322 min=8487.0 max=15455.0 stdv=1702.2827],Stats[mean=6741.4917 min=5837.0 max=7894.0 stdv=453.63855],Stats[mean=7100.5425 min=3577.0 max=9109.0 stdv=1338.6158],(x=26.15 y=20.45),false,33.197876,2,2,2,26.15277,20.448269,0,0,0,1,2,1,1,2,2,ip[width=27  height=1  bits=16  min=7865.0  max=35621.0],1,0.15329403,1.3824587,3.7729828,0.47845036,0.3159254,2.7336447,2.7976816,1,122.306404,6.02577,2.0,0.23554732,1.0317304,0.88807106,0.52588356,3.9307108,
b85,eedb436d-be05-434f-83f8-55fcdc6891bc,b85,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11704.909,Stats[mean=11152.328 min=8647.0 max=15899.0 stdv=1732.7828],Stats[mean=6866.746 min=5810.0 max=7999.0 stdv=495.07126],Stats[mean=6912.1494 min=3860.0 max=9654.0 stdv=1702.6875],(x=5.29 y=23.54),false,24.129402,2,2,2,5.289095,23.542591,0,0,0,1,2,1,1,2,2,ip[width=17  height=1  bits=16  min=7865.0  max=35621.0],1,0.05333342,0.7754208,2.7435265,0.67511123,0.09229795,1.6741616,1.6720105,1,98.84243,3.799146,2.0,0.3522515,1.0009152,0.9964011,0.51715386,3.7725654,
b86,17cd3894-f64f-48f6-b56f-6e03c73b78ac,b86,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12387.974,Stats[mean=11651.196 min=9384.0 max=15780.0 stdv=1641.0387],Stats[mean=7050.107 min=5776.0 max=7918.0 stdv=450.3712],Stats[mean=6225.5713 min=4182.0 max=8148.0 stdv=1145.3899],(x=7.44 y=24.10),false,25.226856,2,2,2,7.44222,24.104101,0,0,0,1,2,1,1,2,2,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.1262233,0.67240673,2.3298085,0.74752337,0.21807122,1.4373732,1.439593,1,107.643616,3.3620842,2.0,0.4143841,1.0035441,0.99573225,0.52773273,3.3020542,
b87,941442c8-68b7-4346-99ed-00a7031b7e7f,b87,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11756.259,Stats[mean=11447.106 min=9370.0 max=14702.0 stdv=1355.5182],Stats[mean=7019.851 min=5571.0 max=7775.0 stdv=496.9443],Stats[mean=7337.4683 min=4759.0 max=9383.0 stdv=1050.9619],(x=6.46 y=24.45),false,25.291075,2,2,2,6.4570107,24.452923,0,0,0,1,2,1,1,2,2,ip[width=13  height=1  bits=16  min=7865.0  max=35621.0],1,0.0,0.5851536,2.2640154,0.78857845,0.006315058,1.280765,1.263236,1,173.90915,3.053637,2.0,0.4541936,1.0000025,0.99518734,0.5258974,3.7371943,
b88,a5995fe2-7f04-4b98-9339-b37e037cfd0e,b88,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11168.052,Stats[mean=10409.898 min=8286.0 max=14411.0 stdv=1414.5295],Stats[mean=7013.469 min=5799.0 max=9147.0 stdv=538.5284],Stats[mean=7729.8774 min=4725.0 max=9937.0 stdv=1215.7822],(x=6.13 y=26.15),false,26.861202,2,2,2,6.134199,26.151402,0,0,0,1,2,1,1,2,2,ip[width=16  height=1  bits=16  min=7865.0  max=35621.0],1,0.02859764,0.5613846,3.141932,0.6112422,0.05369334,1.5382321,1.5367507,1,18.251623,3.397258,2.0,0.30208343,1.0002825,0.99765044,0.39918235,4.142366,
b89,5aef3b9c-5c78-4c82-80c1-d690de1118d0,b89,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11530.577,Stats[mean=10887.409 min=8933.0 max=15142.0 stdv=1422.2512],Stats[mean=6919.364 min=6078.0 max=7798.0 stdv=374.75104],Stats[mean=6518.0684 min=3528.0 max=8787.0 stdv=1338.7994],(x=17.77 y=26.01),false,31.497478,2,2,2,17.768337,26.007256,0,0,0,1,2,1,1,2,2,ip[width=14  height=1  bits=16  min=7865.0  max=35621.0],1,0.16791229,0.54470754,2.6858315,0.6734681,0.28153783,1.4103684,1.4103676,1,112.21236,3.188072,2.0,0.34866503,1.0056379,0.9960555,0.42268744,3.8926494,
b90,eb6909c2-b454-40b7-b3ae-8c6db5373643,b90,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11867.418,Stats[mean=11984.871 min=9505.0 max=17263.0 stdv=2049.921],Stats[mean=6779.0 min=5261.0 max=7880.0 stdv=564.1095],Stats[mean=5925.4355 min=2885.0 max=8684.0 stdv=1480.5125],(x=19.47 y=25.96),false,32.451538,2,2,2,19.468525,25.963026,0,0,0,1,2,1,1,2,2,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.01709048,0.71326447,2.4835584,0.7536675,0.032694947,1.4630823,1.4503604,1,64.36575,3.4485803,2.0,0.42425132,1.000096,0.9961129,0.5511312,3.6606255,
b91,f4121e02-f77d-4a81-b309-fefb1aa2dee5,b91,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11256.427,Stats[mean=10920.233 min=8286.0 max=15311.0 stdv=1946.3782],Stats[mean=6899.5166 min=5815.0 max=8412.0 stdv=563.42444],Stats[mean=6112.0166 min=3479.0 max=8863.0 stdv=1422.09],(x=21.79 y=26.34),false,34.185497,2,2,2,21.793455,26.338062,0,0,0,1,2,1,1,2,2,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.15534693,0.7231686,2.4488459,0.7281239,0.26483235,1.5199541,1.5229663,1,88.43686,3.5328245,2.0,0.39855546,1.0063227,0.9955933,0.530084,4.081491,
b92,9f44cbac-c0a3-4d25-a630-a53e70c0d8db,b92,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11071.651,Stats[mean=10696.36 min=8553.0 max=16289.0 stdv=1788.0881],Stats[mean=6978.6665 min=5515.0 max=8426.0 stdv=577.4122],Stats[mean=6125.2534 min=3616.0 max=8713.0 stdv=1284.7758],(x=14.48 y=27.88),false,31.417103,2,2,2,14.483323,27.87952,0,0,0,1,2,1,1,2,2,ip[width=22  height=1  bits=16  min=7865.0  max=35621.0],1,0.13041109,0.89351153,4.0651813,0.5027075,0.27194566,2.162848,2.1907842,1,30.55746,4.7260394,2.0,0.24319707,1.0140542,0.97081655,0.43331027,4.208769,
b93,0eda4264-561f-408e-bcbc-a9b76a9a857a,b93,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11806.975,Stats[mean=11806.652 min=9368.0 max=18138.0 stdv=2307.013],Stats[mean=7374.9346 min=5895.0 max=9407.0 stdv=700.6084],Stats[mean=6326.576 min=2826.0 max=9294.0 stdv=1605.0803],(x=45.86 y=30.03),false,54.816574,2,2,2,45.862045,30.025484,0,0,0,1,2,1,1,2,2,ip[width=23  height=1  bits=16  min=7865.0  max=35621.0],1,0.054623134,1.0669625,4.098099,0.5178945,0.10438995,2.346336,2.3513408,1,42.50248,5.0881376,2.0,0.24676235,1.0021647,0.99887085,0.48997414,3.7022605,
b94,537eb679-8545-4f66-996d-30e27038fc4e,b94,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11338.827,Stats[mean=11074.171 min=8422.0 max=16887.0 stdv=1735.1935],Stats[mean=7364.7075 min=5707.0 max=9071.0 stdv=617.78394],Stats[mean=4481.894 min=2561.0 max=6615.0 stdv=912.17804],(x=27.08 y=29.80),false,40.26908,2,2,2,27.080296,29.80363,0,0,0,1,2,1,1,2,2,ip[width=99  height=1  bits=16  min=7865.0  max=35621.0],1,0.09706373,5.185113,2.638663,0.13918483,0.22869858,8.3345585,10.629531,1,90.03792,21.636553,2.0,0.095039286,1.2961532,0.26466644,0.49544322,4.024732,
b95,4c42ff97-6713-42ca-b7c9-9cc07a00d03e,b95,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11554.883,Stats[mean=10996.28 min=9016.0 max=14072.0 stdv=1137.1003],Stats[mean=7760.927 min=6307.0 max=9645.0 stdv=622.1435],Stats[mean=8382.939 min=3477.0 max=10870.0 stdv=1407.275],(x=45.64 y=31.12),false,55.237965,2,2,2,45.639725,31.116693,0,0,0,1,2,1,1,2,2,ip[width=23  height=1  bits=16  min=7865.0  max=35621.0],1,0.16432856,0.97970355,3.8613694,0.4907397,0.32890597,2.2892458,2.3131616,1,52.07174,5.008719,2.0,0.23802352,1.0223383,0.9324474,0.44999564,3.8759074,
b96,6f23fa69-e297-4443-b086-4127c438a85e,b96,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11123.608,Stats[mean=10616.673 min=8175.0 max=16625.0 stdv=1901.5043],Stats[mean=7196.673 min=6274.0 max=8916.0 stdv=567.54285],Stats[mean=6684.6924 min=3987.0 max=8819.0 stdv=1208.6567],(x=14.15 y=31.55),false,34.577175,2,2,2,14.146965,31.550665,0,0,0,1,2,1,1,2,2,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.15384525,0.62282777,2.4655323,0.7127377,0.27695403,1.4442339,1.4489877,1,12.603912,3.313783,2.0,0.38019204,1.005912,0.9951451,0.47903556,4.17298,
b97,1c35dc0a-fc63-452c-aa9e-0220717ffb02,b97,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11446.162,Stats[mean=11537.616 min=8853.0 max=18175.0 stdv=2348.4268],Stats[mean=7133.3833 min=5526.0 max=8555.0 stdv=661.1106],Stats[mean=6006.55 min=3076.0 max=8031.0 stdv=1386.2477],(x=13.42 y=33.30),false,35.906586,2,2,2,13.423497,33.303043,0,0,0,1,2,1,1,2,2,ip[width=17  height=1  bits=16  min=7865.0  max=35621.0],1,0.20883112,0.7507937,2.823404,0.6666409,0.3642874,1.6445441,1.6614467,1,36.65491,3.7620041,2.0,0.3534595,1.0144593,0.9966439,0.50215054,3.9507964,
b98,ee899cf0-b6bc-4dec-a39f-c3e012566aa7,b98,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11840.596,Stats[mean=11354.558 min=9029.0 max=15809.0 stdv=1731.1536],Stats[mean=7374.54 min=5971.0 max=8624.0 stdv=571.02435],Stats[mean=6626.062 min=3361.0 max=8573.0 stdv=1230.1122],(x=18.95 y=32.85),false,37.92482,2,2,2,18.950819,32.850548,0,0,0,1,2,1,1,2,2,ip[width=25  height=1  bits=16  min=7865.0  max=35621.0],1,0.21524896,1.3464603,3.3058882,0.5228732,0.38660446,2.5339265,2.6089032,1,81.83882,5.6885753,2.0,0.26700267,1.0401269,0.8880356,0.55704117,3.6791012,
b99,c835092d-c0e4-4f68-82d8-dde92952b86e,b99,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11065.06,Stats[mean=10565.893 min=8728.0 max=13898.0 stdv=1409.2427],Stats[mean=7304.6 min=5824.0 max=9343.0 stdv=600.78577],Stats[mean=6577.031 min=3472.0 max=8871.0 stdv=1151.6797],(x=50.55 y=33.18),false,60.46269,2,2,2,50.546124,33.1787,0,0,0,1,2,1,1,2,2,ip[width=17  height=1  bits=16  min=7865.0  max=35621.0],1,0.221846,0.7568011,2.7616227,0.6767833,0.33976448,1.6351084,1.6494008,1,135.32555,3.7486162,2.0,0.36041164,1.0124812,0.9963356,0.5041451,4.2133093,
b100,50dfbfeb-eecb-4ac8-8b44-96f858bd16f7,b100,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,10959.965,Stats[mean=10331.94 min=8156.0 max=13448.0 stdv=1335.5304],Stats[mean=7557.155 min=6352.0 max=9168.0 stdv=496.8729],Stats[mean=7595.0596 min=5360.0 max=9480.0 stdv=834.3048],(x=21.28 y=33.96),false,40.076492,2,2,2,21.277065,33.961918,0,0,0,1,2,1,1,2,2,ip[width=22  height=1  bits=16  min=7865.0  max=35621.0],1,0.102368385,1.00095,4.0365424,0.5234449,0.18035103,2.2426946,2.2560725,1,141.51077,4.9020267,2.0,0.25338575,1.0061342,0.9971348,0.4777416,4.2857013,
b101,81dda7d7-1f3f-4175-8b82-5f8513c46133,b101,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11871.253,Stats[mean=11267.635 min=8894.0 max=15882.0 stdv=1819.6375],Stats[mean=7447.397 min=5839.0 max=9051.0 stdv=622.827],Stats[mean=7420.651 min=3732.0 max=9983.0 stdv=1574.4474],(x=17.78 y=34.07),false,38.431274,2,2,2,17.77515,34.07355,0,0,0,1,2,1,1,2,2,ip[width=16  height=1  bits=16  min=7865.0  max=35621.0],1,0.23625207,0.7385004,2.3826957,0.7270439,0.3906515,1.532771,1.5386897,1,81.8815,3.5727282,2.0,0.40022695,1.0142273,0.9944715,0.5354598,3.6579838,
b102,e076b99b-0cbb-4a35-a214-630bb1a25ce1,b102,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:2/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11302.454,Stats[mean=11245.294 min=9225.0 max=14930.0 stdv=1458.979],Stats[mean=7039.7256 min=5968.0 max=8326.0 stdv=538.36255],Stats[mean=6202.216 min=4166.0 max=8149.0 stdv=1037.4689],(x=50.93 y=34.83),false,61.7045,2,2,2,50.932022,34.833523,0,0,0,1,2,1,1,2,2,ip[width=14  height=1  bits=16  min=7865.0  max=35621.0],1,0.03216377,0.5791287,2.4953349,0.73933613,0.06702484,1.3516897,1.3292904,1,8.522485,3.1374116,2.0,0.40358147,1.0002909,0.9996797,0.48806286,4.049786,
